,text,time
539,为进一步加强发热患者管理 巩固社区疫情排查工作成果 消除疫情传播风险 现就在全市实行 双测温两报告 制度的相关事宜通告如下 一 居家人员每日两次 上午 下午各一次 测量体温 超过37 3 必须立即如实向社区 村 报告 有工作单位的人员还应同时向所在单位报告 二 因履行与防疫和防疫保障相关职能必须外出和工作的人员 每日在单位或工作岗位进行两次 上午 下午各一次 测量体温 进出社区 村 卡点或小区出入口的人员 由社区 村 负责对进出人员进行测量体温 进出机关 企事业单位 社会组织及其他公共场所的人员 由管理责任单位负责进行测量体温 三 测量体温超过37 3 的 社区 村  管理责任单位应立即将发热人员信息经街道 乡 镇 汇总后向区疫情防控指挥部报告 单位同时应向工作人员居住地的区疫情防控指挥部通报发热人员信息 区疫情防控指挥部负责统一安排发热患者到定点医疗机构就诊 并根据诊断情况和有关规定分类处理 四 各部门和单位 社区 村 要认真落实 双测温两报告 制度 做好宣传工作 公布联系电话 电子邮箱 微信以及APP等报告途径 严禁部门 单位 社区 村 或个人瞒报 漏报 迟报 违反本通告的 依照法律法规和有关规定追究责任 本通告自公布之日起施行 取消时间另行通知                   原图                             ,2020-02-20 17:19
540, 发现的每一个问题都要做出整改 同时开展暗访督查  人民日报的微博视频  ,2020-02-20 17:12
541,  人民日报的微博视频  ,2020-02-20 17:01
542,今天下午 北京市新型冠状病毒肺炎疫情防控工作新闻发布会上 北京市疾控中心副主任庞星火表示 截至2月19日18时 复兴医院累计报告核酸检测阳性病例36例 其中确诊病例34例 核酸阳性检测2例 新增病例均为医院隔离的密切接触者 36名病例中 有8名医护人员 9名护工保洁人员 19名患者和患者家属  人民日报记者贺勇 王昊男                   原图                             ,2020-02-20 16:53
543,近期 西方个别人和媒体猜测新冠病毒可能来自中国 生物战计划  是一家实验室泄露的 生化武器  中方对此有何评论 外交部发言人耿爽表示 当前 中国人民正在全力抗击新冠肺炎疫情 不仅在对自己负责 也在为维护世界公共卫生安全尽责 在这个时候 个别人和媒体却发表这种耸人听闻的言论 不是居心不良 就是荒谬无知 世卫组织负责人近期多次表示 没有任何证据表明新冠病毒是在实验室产生或系制造生物武器所致 人们不仅要同病毒作斗争 还要与阴谋论作斗争 世界上很多知名医学专家也都认为 所谓 实验室泄露 或 生物武器开发 等说法毫无科学依据 就在前天 18日  国际权威医学期刊 柳叶刀 刊登了一封27名全球顶尖公共卫生领域科学家签署的联合声明 支持正在抗击新冠肺炎疫情的中国科研 卫生和医务工作者 强烈谴责网络上流传的关于新冠病毒的阴谋论 声明表示 各国科研人员对新冠病毒全基因组的分析结果压倒性地证明 新冠病毒和其他新发病原一样 来源于野生动物 阴谋论除了制造恐慌 谣言 偏见 损害全球共同抗击疫情的努力外 别无它用 科学家们呼吁支持世卫组织的专业意见 我想强调 疫情面前 我们需要的是科学 理性 合作 用科学战胜愚昧 用真相粉碎谣言 用合作抵制偏见 我们希望国际社会在共同抗击新冠病毒的同时 也继续共同反对 抵制阴谋论等 政治病毒   人民日报记者肖新新                   原图                             ,2020-02-20 16:49
544,20日 国务院新闻办公室在湖北武汉举行新闻发布会 发布会上 中央指导组成员 国务院副秘书长丁向阳 中央指导组成员 发展改革委副主任连维良 中央指导组成员 卫生健康委党组成员 中医药局党组书记 副局长余艳红等 为疫情中英勇牺牲的医护人员和不幸去世的患者默哀  人民日报的微博视频                                 ,2020-02-20 16:33
545,  人民日报的微博视频                                 ,2020-02-20 16:21
546, 但为了避免可能的接触 我们推荐使用公交卡或手机APP来支付 乘坐地铁后及时洗手  人民日报的微博视频                                 ,2020-02-20 16:13
547,或消毒 目前研究显示 病毒对于一些外环境 如紫外线和热都是敏感的 外出到室外或一般的公共场所 头发沾到高浓度并且同时具有活病毒的飞沫可能性非常低 所以保持头发的日常清洁即可  人民日报的微博视频                                 ,2020-02-20 16:04
548,国务院新闻办于20日16时在武汉举行新闻发布会 卫生健康委党组成员 中医药局党组书记 副局长余艳红等介绍中央赴湖北指导组组织开展疫情防控工作情况并答记者问  人民日报 正在直播  一起关注  人民日报的微博视频    ,2020-02-20 16:01
549,  人民日报的微博视频  ,2020-02-20 15:57
550,  确诊病例的核酸检测方面进行了增减  重症患者的诊断做了改变 在24小时到48小时 肺部的影像学快速进展大于50 这种情况 要按照重症病例进行处理  取消临床诊断病例 核酸检测的能力已经大大提升 所有疑似病例及确诊病例都能快速检测  临床有一定效果的药物纳入新版诊疗方案  进一步明确恢复期血浆在临床救治中的价值  有条件的单位可以采用血液净化治疗  进一步强调了中医药在新冠肺炎中的治疗价值  增加了出院病人的管理  人民日报的微博视频                                 ,2020-02-20 15:53
551,20日 国家医保局医药管理司司长熊先军表示 截至2月19日 各省区市及兵团医保部门提前拨付定点救治医疗机构专项资金171 79亿元 其中湖北预拨30 16亿元 武汉市预拨9 02亿元 从目前确诊和疑似患者实际发生的医疗费用来看 预拨资金能够满足现阶段医疗救治需要  人民日报的微博视频                                 ,2020-02-20 15:33
552, 对于卫生健康部门认定的确诊或疑似患者 都实行先救治后结算 在基本医保 大病保险 医疗救助等按规定支付后 个人负担部分由财政给予补助  人民日报的微博视频                                 ,2020-02-20 15:31
553,20日 国家卫生健康委人事司副司长段勇表示 卫健委要求各地从生活 人文 心理 安全 待遇等方面为一线医务人员提供保障 做好工伤认定 发放补助 申请提高津贴标准等 接下来将继续了解一线医务人员的需求 做好保障   人民日报的微博视频  ,2020-02-20 15:18
554,住建部副部长倪虹  企业缓缴公积金要连续计算缴存时间 不影响职工提取和申请贷款  对有贷款的缴存职工 特别是一线工作人员 2020年6月30日前不能按时缴存不算逾期  对租房有困难的 可以申请提高公积金住房贷款比例和提取灵活方式  重点疫情地区 企业职工商量一致 用自愿缴存的方式共克难关  人民日报的微博视频                                 ,2020-02-20 15:10
555,  人民日报 正在直播  一起关注  人民日报的微博视频    ,2020-02-20 15:00
556,财政部副部长余蔚平表示 阶段性减费政策预计养老金减收4714亿元 影响总体可控 确保养老金按时足额发放是有保障的 但养老基金结余在省份之间是不平衡的 为此采取4项应对措施  加大中央财政对基本养老保险基金的补充力度  加大养老保险基金的中央调剂的力度  划转部分国有资本充实社保基金的工作   加大基本养老保险基金改革的力度  人民日报的微博视频                                 ,2020-02-20 14:53
557, 环球时报用5000期报纸和蓬勃发展的网站新媒体平台给中国社会带来了更多世界的信息 也给世界带去更多中国的信息 促进了双方的真实认知 从1993年开始 我们穿越了中国社会的丰富 多元和复杂 在舆论的激流中坚守着自己的信念 我们永远与中国的国家利益在一起 与最广大的人民群众在一起   原图 ,2020-02-20 14:32
558,国家医疗保障局副局长陈金甫表示 考虑各地情况 由省政府决策 在确保基金收支平衡和中长期平衡前提条件下 确保待遇支付的条件下 阶段性减半征收单位缴纳的基本医疗保险费 从2月份开始最长不超过5个月  人民日报的微博视频  ,2020-02-20 14:24
559,人社部副部长游钧表示 免 就是2020年2月起 对中小企业养老失业工伤保险单位缴费实行免征 不超过5个月 减 就是对湖北外大型企业三项社保单位缴费 可申请社保减半征收 期限不超过3个月 缓 就是受疫情影响生产经营严重困难企业可缓缴 期限不超过6个月 免受滞纳金  人民日报的微博视频                                 ,2020-02-20 14:18
560,有关情况  人民日报 正在直播  一起关注  人民日报的微博视频    ,2020-02-20 14:01
561,t cnA6hlaoaQ                  原图                             ,2020-02-20 13:29
562,近日  佛山禅城公安 接报 有人网络发布虚假消息 谎称卖口罩诈骗 经警方调查 黄某通过贴吧和朋友圈发布大量口罩出售的假消息 诱骗吉林 深圳 佛山等地共计6名受害人近70万元 10日晚 黄某母亲带儿子到公安机关自首 转身痛哭   人民日报的微博视频  ,2020-02-20 13:15
563,t cnA6hl97E4                  原图                             ,2020-02-20 12:58
564, 大长今 扮演者李英爱录制了一段视频 讲述中国的抗疫故事 她说  正如剧里长今和大家一起战胜瘟疫一样 相信中国一定能取得胜利    人民日报的微博视频  ,2020-02-20 12:50
565,  原图 ,2020-02-20 12:40
566,t cnA6hlpFVx 人民日报记者赵婀娜                   原图                             ,2020-02-20 12:13
567,  原图 ,2020-02-20 12:08
568, 活动对象为援鄂医疗队员 包括国家 军队及各省医疗队所有队员 以及湖北省所有医护人员  湖北省文化和旅游厅统一制作 灵秀湖北感恩卡  在抗疫结束前发放到各医疗队 援鄂医疗队员凭卡可携带亲属一名 5年内不限次免门票游览省内A级旅游景区 自疫情结束后景区恢复正常运营至2024年12月31日  湖北省医护人员凭有效证件 医师证或护士证 不限次免门票游览省内A级旅游景区 时间2年 自疫情结束后景区恢复正常运营至2021年12月31日  人民日报记者范昊天               组图共9张       原图                             ,2020-02-20 11:55
569,张忠德曾参加过抗击非典一役 如今他作为国家中医药管理局应对新冠肺炎疫情防控工作专家组副组长 国家援助湖北第二支中医医疗队队长 又投入到抗击新冠病毒疫情到第一线  人民日报 对话抗击非典英雄张忠德    人民日报的微博视频  ,2020-02-20 11:52
570,遵照最高人民法院下达的执行死刑命令 云南省昆明市中级人民法院20日对罪犯孙小果执行死刑 孙小果于1995年12月因犯强奸罪被云南省昆明市盘龙区人民法院判处有期徒刑三年 判决生效后 孙小果父母通过伪造病历帮助孙小果非法保外就医 导致孙小果被判刑后未被收监执行 在非法保外就医期间 孙小果又于1997年4月至11月犯强奸罪 强制侮辱妇女罪 故意伤害罪 寻衅滋事罪 昆明市中级人民法院于1998年2月一审对孙小果数罪并罚 决定执行死刑 剥夺政治权利终身 云南省高级人民法院经二审 于1999年3月作出改判 判处孙小果死刑 缓期二年执行 剥夺政治权利终身 判决生效后 云南省高级人民法院于2007年9月作出再审判决 改判孙小果有期徒刑二十年 因发现该案原审过程中审判人员涉嫌受贿 徇私舞弊 已经发生法律效力的判决认定事实和适用法律确有错误 云南省高级人民法院于2019年7月18日作出再审决定 对该案涉及原审被告人孙小果的犯罪部分进行再审 并于同年10月14日对该案依法开庭审理 该案再审期间 云南省玉溪市中级人民法院一审判决认定孙小果2010年4月出狱后又犯组织 领导黑社会性质组织罪 开设赌场罪 寻衅滋事罪 非法拘禁罪 故意伤害罪 妨害作证罪 行贿罪 数罪并罚 决定执行有期徒刑二十五年 剥夺政治权利五年 并处没收个人全部财产 宣判后 孙小果不服 提出上诉 云南省高级人民法院经二审 维持原判对孙小果的定罪量刑 云南省高级人民法院于2019年12月23日依法公开宣判 维持昆明市中级人民法院1998年一审判决中对孙小果的定罪量刑 与孙小果新犯罪行所判刑罚合并 决定执行死刑 剥夺政治权利终身 并处没收个人全部财产 并依法报请最高人民法院核准 最高人民法院经复核 于2020年2月12日作出裁定 核准云南省高级人民法院决定对孙小果执行死刑 剥夺政治权利终身 并处没收个人全部财产的刑事判决 最高人民法院复核认为 孙小果在强奸犯罪中具有强奸妇女多人 奸淫幼女 在公共场所劫持 强奸未成年女性 非法限制人身自由 当众实施强奸 强奸再犯等特别严重情节或从重处罚情节 孙小果犯罪手段极其残忍 犯罪情节极其恶劣 犯罪后果极其严重 主观恶性极深 人身危险性极大 依法应当予以严惩 云南省高级人民法院再审判决认定的事实清楚 证据确实 充分 定罪准确 量刑适当 审判程序合法 与新罪所判刑罚进行合并并无不当 昆明市中级人民法院在执行死刑前 依法安排罪犯孙小果回见了近亲属 充分保障了被执行罪犯的合法权利  人民日报记者彭波                   原图                             ,2020-02-20 11:15
